0.135,0.146,0.166,0.174,0.191,0.21,0.232,0.24,0.263,0.282
0.14,0.15,0.176,0.191,0.2,0.225,0.233,0.261,0.275,0.293
0.12,0.136,0.156,0.165,0.185,0.2,0.212,0.218,0.24,0.25
0.124,0.141,0.158,0.173,0.19,0.207,0.218,0.231,0.244,0.261
0.149,0.157,0.177,0.183,0.198,0.211,0.223,0.247,0.252,0.277
0.118,0.141,0.156,0.165,0.19,0.211,0.212,0.234,0.238,0.248
0.13,0.142,0.162,0.177,0.188,0.206,0.22,0.234,0.243,0.26
0.141,0.155,0.167,0.196,0.204,0.223,0.242,0.253,0.274,0.288
0.124,0.129,0.14,0.166,0.171,0.178,0.2,0.21,0.221,0.238
0.133,0.144,0.16,0.164,0.192,0.196,0.207,0.222,0.234,0.258
0.143,0.15,0.169,0.179,0.186,0.21,0.232,0.232,0.244,0.258
0.124,0.134,0.161,0.176,0.189,0.205,0.216,0.24,0.25,0.283
0.136,0.143,0.152,0.172,0.186,0.208,0.231,0.242,0.251,0.267
0.136,0.147,0.154,0.169,0.189,0.202,0.223,0.235,0.247,0.263
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,-0.0026667,0.009,0.013,0.026667,0.041333,0.056667,0.069,0.080667,0.088
0,0.0063333,0.018,0.023,0.030667,0.043333,0.057667,0.067,0.072667,0.087
0.01,0.019333,0.032,0.044,0.050667,0.065333,0.077667,0.086,0.092667,0.107
-0.01,-0.0016667,0.004,0.012,0.016667,0.026333,0.042667,0.051,0.059667,0.069
0,0.012333,0.024,0.032,0.045667,0.058333,0.072667,0.078,0.083667,0.088
0.01,0.016333,0.024,0.03,0.036667,0.048333,0.061667,0.068,0.078667,0.088
-0.01,-0.0056667,0.002,0.015,0.020667,0.034333,0.045667,0.055,0.059667,0.068
0,0.011333,0.018,0.027,0.034667,0.041333,0.048667,0.055,0.058667,0.07
0.01,0.022333,0.036,0.044,0.055667,0.062333,0.069667,0.077,0.084667,0.092
-0.01,0.0013333,0.011,0.024,0.032667,0.043333,0.049667,0.055,0.066667,0.081
0,0.0073333,0.013,0.022,0.027667,0.035333,0.047667,0.054,0.065667,0.076
0.01,0.014333,0.029,0.033,0.047667,0.053333,0.061667,0.076,0.082667,0.087
-0.01,-0.0026667,0.003,0.011,0.021667,0.033333,0.041667,0.055,0.063667,0.078
0,0.0033333,0.012,0.019,0.033667,0.044333,0.055667,0.069,0.073667,0.085
0.01,0.0053333,0.016,0.025,0.038667,0.051333,0.066667,0.077,0.084667,0.09
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.016,0.032,0.046,0.059,0.077,0.1,0.115,0.128,0.151,0.158
0.028,0.038,0.06,0.063,0.078,0.093,0.11,0.124,0.145,0.158
0.037,0.053,0.07,0.087,0.099,0.122,0.132,0.143,0.166,0.177
0.016,0.032,0.042,0.058,0.067,0.083,0.095,0.111,0.126,0.138
0.023,0.049,0.057,0.073,0.098,0.115,0.127,0.137,0.15,0.157
0.04,0.051,0.063,0.07,0.083,0.101,0.123,0.133,0.146,0.162
0.012,0.027,0.041,0.059,0.065,0.09,0.105,0.116,0.126,0.137
0.029,0.043,0.056,0.075,0.086,0.099,0.104,0.118,0.127,0.141
0.032,0.056,0.076,0.088,0.101,0.118,0.128,0.136,0.152,0.165
0.015,0.032,0.052,0.067,0.084,0.098,0.108,0.121,0.137,0.152
0.026,0.04,0.055,0.065,0.075,0.093,0.103,0.117,0.131,0.155
0.037,0.042,0.064,0.078,0.101,0.102,0.117,0.142,0.152,0.157
0.016,0.026,0.036,0.057,0.075,0.084,0.101,0.115,0.129,0.153
0.028,0.039,0.047,0.059,0.082,0.102,0.111,0.132,0.142,0.159
0.037,0.038,0.05,0.072,0.087,0.108,0.125,0.141,0.151,0.163
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.125,0.132,0.154,0.162,0.187,0.21,0.218,0.233,0.257,0.267
0.131,0.139,0.168,0.167,0.18,0.201,0.214,0.228,0.253,0.262
0.141,0.154,0.176,0.193,0.206,0.225,0.237,0.248,0.273,0.282
0.124,0.138,0.148,0.16,0.172,0.191,0.195,0.213,0.235,0.238
0.124,0.154,0.163,0.177,0.205,0.224,0.23,0.24,0.258,0.265
0.149,0.152,0.167,0.176,0.19,0.21,0.224,0.234,0.247,0.266
0.117,0.129,0.144,0.16,0.174,0.197,0.205,0.224,0.229,0.244
0.137,0.147,0.16,0.178,0.186,0.204,0.213,0.228,0.229,0.243
0.133,0.158,0.178,0.194,0.21,0.224,0.234,0.238,0.259,0.271
0.117,0.142,0.16,0.174,0.186,0.204,0.216,0.223,0.247,0.255
0.132,0.144,0.158,0.174,0.176,0.202,0.205,0.219,0.232,0.258
0.146,0.15,0.169,0.187,0.205,0.211,0.226,0.252,0.256,0.265
0.123,0.134,0.14,0.167,0.176,0.185,0.208,0.223,0.235,0.263
0.131,0.145,0.152,0.164,0.19,0.208,0.219,0.237,0.243,0.263
0.144,0.142,0.158,0.177,0.192,0.212,0.23,0.247,0.256,0.264
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,-0.002,0.013,0.024,0.037667,0.043667,0.057667,0.067333,0.074667,0.088667
0,0.01,0.024,0.039,0.044667,0.052667,0.062667,0.070333,0.082667,0.094667
0.01,0.017,0.03,0.041,0.049667,0.057667,0.064667,0.069333,0.076667,0.086667
-0.01,0.004,0.015,0.021,0.030667,0.040667,0.052667,0.065333,0.077667,0.087667
0,0.011,0.021,0.028,0.037667,0.049667,0.062667,0.071333,0.079667,0.092667
0.01,0.019,0.027,0.038,0.045667,0.053667,0.061667,0.066333,0.077667,0.086667
-0.01,-0.006,0.005,0.02,0.026667,0.032667,0.038667,0.046333,0.056667,0.067667
0,0.012,0.018,0.027,0.034667,0.041667,0.048667,0.052333,0.058667,0.065667
0.01,0.023,0.031,0.041,0.054667,0.062667,0.073667,0.085333,0.094667,0.10567
-0.01,0.003,0.017,0.027,0.037667,0.048667,0.058667,0.068333,0.078667,0.088667
0,0.013,0.026,0.036,0.042667,0.050667,0.063667,0.075333,0.085667,0.092667
0.01,0.017,0.023,0.039,0.045667,0.051667,0.066667,0.072333,0.083667,0.093667
-0.01,-0.001,0.009,0.024,0.030667,0.040667,0.052667,0.065333,0.071667,0.078667
0,0.013,0.028,0.041,0.049667,0.056667,0.065667,0.076333,0.089667,0.095667
0.01,0.005,0.02,0.033,0.041667,0.054667,0.061667,0.070333,0.081667,0.089667
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.016,0.025,0.051,0.06,0.086,0.095,0.111,0.124,0.14,0.163
0.026,0.037,0.057,0.078,0.086,0.1,0.118,0.135,0.151,0.169
0.037,0.047,0.063,0.078,0.098,0.105,0.118,0.129,0.146,0.153
0.013,0.039,0.052,0.061,0.071,0.088,0.11,0.13,0.146,0.159
0.029,0.043,0.053,0.071,0.086,0.098,0.116,0.135,0.144,0.16
0.037,0.055,0.062,0.076,0.093,0.102,0.115,0.126,0.147,0.157
0.013,0.023,0.038,0.059,0.067,0.084,0.087,0.105,0.125,0.135
0.028,0.039,0.058,0.065,0.077,0.096,0.097,0.114,0.121,0.133
0.039,0.052,0.071,0.076,0.104,0.11,0.123,0.145,0.162,0.178
0.013,0.034,0.056,0.067,0.085,0.103,0.11,0.127,0.145,0.154
0.026,0.045,0.065,0.071,0.088,0.101,0.115,0.135,0.148,0.162
0.031,0.049,0.059,0.074,0.091,0.104,0.118,0.132,0.15,0.166
0.016,0.028,0.048,0.068,0.071,0.09,0.105,0.122,0.137,0.15
0.028,0.047,0.064,0.078,0.092,0.109,0.124,0.131,0.16,0.169
0.032,0.04,0.055,0.07,0.084,0.104,0.118,0.132,0.146,0.159
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.124,0.13,0.154,0.168,0.196,0.197,0.22,0.233,0.249,0.267
0.13,0.143,0.16,0.185,0.186,0.207,0.226,0.238,0.256,0.273
0.144,0.151,0.163,0.18,0.202,0.208,0.223,0.234,0.253,0.255
0.122,0.139,0.154,0.164,0.18,0.197,0.216,0.237,0.25,0.261
0.132,0.151,0.159,0.172,0.191,0.204,0.216,0.243,0.245,0.269
0.141,0.156,0.163,0.185,0.198,0.207,0.217,0.227,0.255,0.258
0.117,0.13,0.148,0.159,0.176,0.189,0.195,0.214,0.229,0.239
0.128,0.145,0.166,0.167,0.181,0.202,0.198,0.215,0.229,0.238
0.144,0.156,0.179,0.182,0.204,0.214,0.23,0.248,0.263,0.285
0.115,0.142,0.161,0.172,0.193,0.205,0.216,0.229,0.247,0.262
0.129,0.153,0.168,0.176,0.193,0.208,0.219,0.238,0.252,0.267
0.132,0.149,0.165,0.18,0.197,0.211,0.224,0.233,0.259,0.276
0.117,0.134,0.149,0.17,0.173,0.193,0.206,0.228,0.239,0.257
0.128,0.156,0.172,0.185,0.202,0.211,0.228,0.235,0.263,0.278
0.132,0.142,0.164,0.176,0.193,0.21,0.218,0.242,0.256,0.266
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,-0.00066667,0.0056667,0.010333,0.019,0.034333,0.046333,0.056,0.063667,0.072333
0,0.010333,0.015667,0.026333,0.036,0.042333,0.051333,0.064,0.069667,0.082333
0.01,0.017333,0.022667,0.030333,0.044,0.059333,0.072333,0.077,0.088667,0.097333
-0.01,-0.0046667,0.00066667,0.013333,0.027,0.032333,0.038333,0.043,0.052667,0.058333
0,0.011333,0.022667,0.032333,0.048,0.060333,0.072333,0.082,0.092667,0.10233
0.01,0.017333,0.031667,0.044333,0.051,0.064333,0.074333,0.077,0.081667,0.092333
-0.01,0.0033333,0.010667,0.019333,0.033,0.041333,0.046333,0.055,0.061667,0.066333
0,0.012333,0.027667,0.035333,0.047,0.055333,0.060333,0.069,0.076667,0.084333
0.01,0.015333,0.026667,0.036333,0.047,0.054333,0.062333,0.066,0.071667,0.079333
-0.01,-0.0056667,0.0056667,0.020333,0.031,0.045333,0.051333,0.058,0.064667,0.073333
0,0.0043333,0.015667,0.024333,0.031,0.039333,0.045333,0.057,0.065667,0.079333
0.01,0.014333,0.029667,0.042333,0.056,0.070333,0.075333,0.085,0.097667,0.10833
-0.01,-0.0036667,0.0086667,0.014333,0.025,0.032333,0.038333,0.046,0.056667,0.067333
0,0.0073333,0.013667,0.021333,0.033,0.045333,0.050333,0.054,0.062667,0.070333
0.01,0.0043333,0.010667,0.025333,0.034,0.043333,0.056333,0.065,0.074667,0.085333
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.011,0.027,0.037,0.055,0.065,0.085,0.105,0.122,0.135,0.153
0.027,0.041,0.05,0.072,0.084,0.089,0.111,0.124,0.145,0.16
0.036,0.047,0.059,0.074,0.09,0.109,0.13,0.146,0.155,0.175
0.018,0.024,0.041,0.051,0.072,0.081,0.094,0.104,0.123,0.137
0.027,0.042,0.056,0.07,0.089,0.107,0.13,0.149,0.166,0.178
0.038,0.051,0.063,0.082,0.102,0.118,0.136,0.146,0.154,0.165
0.012,0.03,0.046,0.061,0.077,0.092,0.107,0.12,0.134,0.144
0.027,0.04,0.063,0.077,0.088,0.11,0.113,0.131,0.151,0.162
0.039,0.051,0.067,0.082,0.097,0.105,0.116,0.126,0.14,0.156
0.018,0.03,0.044,0.057,0.076,0.099,0.105,0.122,0.136,0.145
0.022,0.032,0.053,0.064,0.073,0.087,0.106,0.12,0.14,0.157
0.039,0.045,0.067,0.089,0.099,0.123,0.132,0.145,0.169,0.19
0.015,0.023,0.046,0.059,0.075,0.082,0.095,0.114,0.129,0.143
0.029,0.035,0.048,0.059,0.08,0.094,0.105,0.122,0.137,0.142
0.035,0.031,0.044,0.064,0.076,0.091,0.117,0.132,0.146,0.157
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.112,0.135,0.139,0.165,0.17,0.191,0.211,0.231,0.239,0.262
0.128,0.141,0.157,0.173,0.19,0.191,0.219,0.229,0.248,0.264
0.142,0.155,0.168,0.176,0.195,0.219,0.235,0.255,0.263,0.278
0.126,0.13,0.144,0.159,0.181,0.189,0.2,0.205,0.226,0.238
0.135,0.146,0.162,0.179,0.193,0.215,0.232,0.254,0.266,0.281
0.143,0.151,0.163,0.191,0.205,0.222,0.243,0.252,0.257,0.266
0.118,0.137,0.15,0.161,0.183,0.197,0.211,0.225,0.241,0.251
0.134,0.141,0.171,0.182,0.19,0.218,0.218,0.236,0.255,0.262
0.143,0.157,0.17,0.191,0.197,0.206,0.225,0.227,0.241,0.262
0.127,0.136,0.15,0.159,0.179,0.199,0.207,0.225,0.244,0.25
0.126,0.136,0.153,0.165,0.182,0.194,0.215,0.226,0.249,0.26
0.148,0.148,0.174,0.19,0.205,0.226,0.237,0.247,0.278,0.297
0.119,0.125,0.155,0.159,0.185,0.182,0.202,0.219,0.23,0.249
0.13,0.139,0.149,0.166,0.181,0.197,0.21,0.23,0.24,0.245
0.135,0.139,0.145,0.172,0.179,0.196,0.223,0.233,0.253,0.258
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,0.003,0.008,0.014667,0.030333,0.034333,0.045333,0.058333,0.066,0.078333
0,0.011,0.019,0.030667,0.040333,0.052333,0.059333,0.068333,0.073,0.083333
0.01,0.017,0.031,0.041667,0.050333,0.060333,0.069333,0.082333,0.088,0.098333
-0.01,-0.006,0.003,0.011667,0.022333,0.030333,0.039333,0.046333,0.059,0.070333
0,0.012,0.021,0.027667,0.041333,0.052333,0.059333,0.071333,0.082,0.087333
0.01,0.015,0.021,0.025667,0.035333,0.044333,0.050333,0.065333,0.076,0.080333
-0.01,0,0.006,0.014667,0.023333,0.033333,0.046333,0.058333,0.064,0.076333
0,0.004,0.017,0.028667,0.036333,0.045333,0.049333,0.055333,0.068,0.082333
0.01,0.019,0.029,0.043667,0.055333,0.068333,0.075333,0.086333,0.09,0.095333
-0.01,-0.005,0.008,0.022667,0.033333,0.039333,0.048333,0.061333,0.071,0.079333
0,0.012,0.022,0.033667,0.045333,0.052333,0.061333,0.070333,0.075,0.081333
0.01,0.013,0.021,0.030667,0.044333,0.052333,0.063333,0.076333,0.088,0.096333
-0.01,-0.002,0.003,0.016667,0.030333,0.041333,0.050333,0.063333,0.067,0.079333
0,0.012,0.024,0.035667,0.044333,0.050333,0.062333,0.075333,0.083,0.094333
0.01,0.012,0.017,0.022667,0.034333,0.045333,0.055333,0.069333,0.076,0.081333
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.01,0.039,0.05,0.056,0.076,0.091,0.107,0.126,0.137,0.159
0.022,0.039,0.054,0.077,0.087,0.108,0.116,0.13,0.14,0.165
0.038,0.048,0.068,0.086,0.097,0.118,0.126,0.15,0.161,0.171
0.019,0.022,0.038,0.058,0.065,0.084,0.101,0.111,0.131,0.147
0.021,0.048,0.063,0.072,0.088,0.107,0.12,0.136,0.151,0.166
0.032,0.045,0.059,0.064,0.081,0.097,0.107,0.131,0.149,0.155
0.017,0.031,0.047,0.058,0.069,0.088,0.106,0.12,0.138,0.15
0.022,0.036,0.055,0.07,0.085,0.101,0.108,0.117,0.143,0.154
0.033,0.051,0.067,0.087,0.102,0.122,0.135,0.15,0.165,0.177
0.018,0.025,0.043,0.065,0.081,0.095,0.114,0.13,0.14,0.152
0.027,0.046,0.058,0.073,0.091,0.102,0.119,0.132,0.146,0.156
0.032,0.048,0.056,0.072,0.088,0.102,0.121,0.139,0.158,0.175
0.014,0.029,0.038,0.063,0.075,0.098,0.111,0.125,0.143,0.155
0.025,0.047,0.061,0.078,0.095,0.106,0.119,0.142,0.157,0.171
0.04,0.042,0.058,0.071,0.081,0.098,0.12,0.138,0.143,0.155
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.11,0.14,0.157,0.16,0.177,0.195,0.209,0.233,0.242,0.266
0.128,0.142,0.163,0.184,0.193,0.216,0.22,0.239,0.242,0.27
0.14,0.149,0.172,0.188,0.199,0.224,0.229,0.258,0.271,0.279
0.125,0.123,0.147,0.162,0.17,0.185,0.21,0.212,0.234,0.248
0.125,0.153,0.171,0.179,0.197,0.212,0.226,0.238,0.253,0.275
0.136,0.154,0.163,0.172,0.191,0.205,0.212,0.237,0.255,0.256
0.118,0.137,0.152,0.159,0.177,0.193,0.212,0.229,0.245,0.259
0.123,0.137,0.163,0.173,0.193,0.209,0.209,0.223,0.252,0.257
0.135,0.154,0.174,0.193,0.208,0.229,0.241,0.254,0.27,0.282
0.126,0.131,0.148,0.165,0.189,0.201,0.217,0.239,0.249,0.259
0.135,0.147,0.168,0.179,0.195,0.203,0.224,0.242,0.253,0.258
0.136,0.155,0.161,0.18,0.198,0.207,0.229,0.24,0.262,0.282
0.121,0.138,0.146,0.169,0.176,0.205,0.217,0.228,0.25,0.258
0.133,0.156,0.166,0.184,0.2,0.215,0.224,0.244,0.264,0.28
0.146,0.146,0.16,0.179,0.187,0.199,0.227,0.246,0.246,0.262
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,0.002,0.014333,0.028,0.039667,0.055333,0.059333,0.068,0.073,0.080333
0,0.014,0.025333,0.04,0.047667,0.055333,0.068333,0.077,0.085,0.096333
0.01,0.018,0.025333,0.032,0.043667,0.053333,0.060333,0.074,0.078,0.092333
-0.01,3.4694e-18,0.0083333,0.018,0.027667,0.042333,0.051333,0.067,0.069,0.079333
0,0.013,0.021333,0.027,0.032667,0.045333,0.050333,0.058,0.069,0.079333
0.01,0.021,0.029333,0.034,0.041667,0.057333,0.063333,0.075,0.083,0.093333
-0.01,-0.003,0.0093333,0.022,0.031667,0.047333,0.059333,0.071,0.075,0.089333
0,0.006,0.016333,0.03,0.040667,0.054333,0.067333,0.084,0.086,0.099333
0.01,0.016,0.026333,0.04,0.048667,0.057333,0.065333,0.075,0.084,0.089333
-0.01,-0.001,0.010333,0.018,0.028667,0.042333,0.048333,0.065,0.075,0.084333
0,0.008,0.013333,0.028,0.037667,0.048333,0.058333,0.075,0.079,0.085333
0.01,0.022,0.029333,0.04,0.049667,0.065333,0.072333,0.081,0.089,0.093333
-0.01,0.004,0.011333,0.016,0.023667,0.038333,0.048333,0.065,0.071,0.084333
0,0.008,0.013333,0.026,0.033667,0.045333,0.057333,0.07,0.081,0.092333
0.01,0.01,0.021333,0.028,0.038667,0.051333,0.057333,0.067,0.076,0.083333
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.019,0.027,0.048,0.071,0.091,0.108,0.118,0.123,0.136,0.158
0.024,0.043,0.059,0.082,0.095,0.106,0.128,0.137,0.151,0.174
0.031,0.052,0.058,0.072,0.09,0.104,0.115,0.137,0.142,0.166
0.01,0.025,0.043,0.058,0.072,0.096,0.104,0.13,0.132,0.15
0.023,0.044,0.059,0.066,0.08,0.091,0.11,0.119,0.134,0.152
0.04,0.048,0.064,0.077,0.086,0.103,0.12,0.133,0.152,0.169
0.019,0.025,0.047,0.067,0.08,0.095,0.112,0.13,0.14,0.163
0.026,0.031,0.053,0.073,0.087,0.106,0.126,0.143,0.158,0.173
0.038,0.05,0.067,0.079,0.095,0.111,0.126,0.135,0.148,0.165
0.012,0.033,0.051,0.057,0.078,0.094,0.103,0.129,0.144,0.159
0.03,0.037,0.048,0.066,0.083,0.098,0.116,0.137,0.148,0.162
0.034,0.057,0.063,0.082,0.096,0.112,0.133,0.142,0.157,0.163
0.015,0.035,0.05,0.063,0.068,0.087,0.109,0.127,0.138,0.155
0.026,0.04,0.051,0.067,0.078,0.098,0.118,0.124,0.149,0.168
0.04,0.035,0.059,0.066,0.087,0.098,0.118,0.124,0.144,0.158
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.12,0.131,0.154,0.175,0.199,0.21,0.224,0.232,0.242,0.26
0.134,0.153,0.162,0.189,0.203,0.21,0.235,0.245,0.254,0.28
0.133,0.158,0.166,0.18,0.198,0.213,0.216,0.243,0.25,0.274
0.111,0.13,0.146,0.168,0.174,0.2,0.208,0.238,0.237,0.254
0.128,0.148,0.163,0.173,0.189,0.192,0.212,0.228,0.238,0.26
0.145,0.15,0.171,0.182,0.191,0.211,0.223,0.242,0.261,0.271
0.125,0.131,0.147,0.169,0.188,0.197,0.216,0.238,0.24,0.272
0.135,0.139,0.159,0.174,0.192,0.209,0.233,0.244,0.264,0.277
0.142,0.155,0.171,0.187,0.199,0.214,0.231,0.238,0.256,0.275
0.115,0.136,0.16,0.164,0.183,0.198,0.21,0.237,0.249,0.268
0.136,0.141,0.158,0.174,0.189,0.201,0.222,0.239,0.251,0.265
0.141,0.158,0.167,0.185,0.196,0.213,0.24,0.245,0.265,0.266
0.12,0.143,0.154,0.171,0.175,0.193,0.216,0.232,0.244,0.263
0.127,0.149,0.152,0.17,0.188,0.208,0.22,0.227,0.256,0.275
0.148,0.138,0.164,0.166,0.188,0.205,0.22,0.233,0.25,0.263
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.01,-0.0013333,0.006,0.019333,0.025333,0.033,0.041333,0.050667,0.056667,0.067667
0,0.0096667,0.018,0.026333,0.037333,0.05,0.065333,0.070667,0.084667,0.090667
0.01,0.021667,0.026,0.034333,0.048333,0.058,0.068333,0.082667,0.090667,0.099667
-0.01,-0.0013333,0.009,0.020333,0.032333,0.046,0.055333,0.065667,0.079667,0.087667
0,0.0096667,0.015,0.026333,0.034333,0.047,0.058333,0.071667,0.080667,0.092667
0.01,0.015667,0.026,0.029333,0.038333,0.045,0.058333,0.071667,0.081667,0.091667
-0.01,-0.0083333,0.003,0.0093333,0.016333,0.028,0.040333,0.047667,0.058667,0.066667
0,0.011667,0.02,0.031333,0.036333,0.051,0.057333,0.068667,0.074667,0.083667
0.01,0.015667,0.021,0.033333,0.043333,0.052,0.066333,0.073667,0.086667,0.094667
-0.01,0.0016667,0.011,0.018333,0.030333,0.039,0.052333,0.064667,0.074667,0.083667
0,0.0026667,0.014,0.021333,0.025333,0.033,0.039333,0.049667,0.063667,0.070667
0.01,0.013667,0.02,0.030333,0.043333,0.05,0.064333,0.071667,0.079667,0.085667
-0.01,-0.0063333,0.005,0.010333,0.017333,0.027,0.039333,0.045667,0.050667,0.059667
0,0.0086667,0.015,0.028333,0.032333,0.041,0.051333,0.060667,0.067667,0.082667
0.01,0.0046667,0.013,0.017333,0.028333,0.044,0.055333,0.062667,0.070667,0.084667
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
